Observation,Energy
51274,144.62064348664117
51275,60.237660745995264
51276,136.1251181897068
51277,86.93857224266026
51278,51.842033183373935
51279,50.18635141856304
51280,53.832105756841166
51281,54.67321848465663
51282,132.89455623684034
51283,70.63953793336667
51284,107.10988283836075
51285,108.98457799906186
51286,28.892442420785052
51287,46.75820992055678
51288,118.83788849426273
51289,96.62471250571602
51290,114.34413405058571
51291,47.408408862887164
51292,47.3560587257756
51293,141.54886594881413
51294,68.46136749432037
51295,46.106902400564316
51296,129.4049450039313
51297,70.35718331546913
51298,89.90022951944977
51299,67.95281403242744
51300,39.584057389059154
51301,198.6418943013021
51302,152.05237395804252
51303,161.51663762527062
51304,78.05921905498143
51305,227.42771134836312
51306,54.538402639313894
51307,88.44166172047639
51308,78.9119319150654
51309,76.86769419013694
51310,62.42295529661062
51311,75.63316546801725
51312,57.14049813726184
51313,49.41832875938712
51314,110.87430419029914
51315,80.85433700776613
51316,55.2103175138275
51317,152.3334137129799
51318,114.11431217465595
51319,97.41783930089562
51320,127.79763976731607
51321,73.40372369070987
51322,65.87311900563738
51323,58.15576430102829
51324,114.11095619633453
51325,37.46329855412662
51326,75.1524102311314
51327,49.38716275746192
51328,62.98999825312901
51329,47.10091789901728
51330,46.80217013482087
51331,51.72565078886814
51332,233.95636604107224
51333,52.781722197648904
51334,527.631368803886
51335,57.87736061890567
51336,60.0858625268055
51337,103.18248332956628
51338,21.294614811481726
51339,45.47626862162244
51340,63.44777313437211
51341,59.205379091950924
51342,129.8427114126473
51343,64.77234214788115
51344,57.28630208815213
51345,102.84385090373213
51346,43.14282141068351
51347,83.46201118729279
51348,162.54398450245216
51349,244.58384097756417
51350,124.53097266957761
51351,67.78972852773475
51352,51.67828627255524
51353,95.82303327656076
51354,37.53452313470801
51355,157.8797746513646
51356,144.98627401475028
51357,67.62945743104139
51358,51.830355376618286
51359,45.22729724944469
51360,142.64384911750008
51361,46.97331929549247
51362,56.504732359778906
51363,53.841248137352586
51364,33.453672525297144
51365,66.6141116293438
51366,119.10341062688589
51367,354.7485719420002
51368,161.6480703939157
51369,77.05660304224287
51370,56.441678530378155
51371,42.27466458668142
51372,44.57978467676132
51373,181.5056162236325
51374,54.533447703596586
51375,37.531980710188485
51376,352.22682196463296
51377,149.6041437297946
51378,61.31174518588655
51379,41.510352251497345
51380,48.36670836498137
51381,119.9541551266686
51382,38.193324871713735
51383,40.53252430282565
51384,35.432725872973315
51385,68.26985920022938
51386,62.29566043352794
51387,217.64949551655016
51388,87.83949167772839
51389,64.87917330035546
51390,151.90378099121705
51391,253.64661214944826
51392,47.35275790669594
51393,79.64360532840219
51394,50.89775896193009
51395,52.37999074548694
51396,37.23763324716185
51397,66.9678064025889
51398,86.60393094162043
51399,41.75435946566237
51400,88.69732474084533
51401,306.130805040826
51402,27.410822611143665
51403,55.45577970590411
51404,156.046089054331
51405,48.131422513347395
51406,136.40420175149566
51407,173.37121203118318
51408,78.58558742585025
51409,230.86937368670442
51410,124.16926182345405
51411,84.45227261451565
51412,56.851134930325784
51413,52.58199229731561
51414,147.6525431034604
51415,111.55974749735437
51416,60.10857886108336
51417,234.4805143718743
51418,59.70130414798419
51419,48.800162916421215
51420,52.336815562935755
51421,146.809653332355
51422,11.409679719600735
51423,287.08862887230197
51424,50.41353420629364
51425,54.789775989662466
51426,53.77640811682848
51427,68.30051622676186
51428,42.322486732727654
51429,55.425930155039296
51430,278.41927744057375
51431,223.73381099831388
51432,75.12545405889924
51433,45.640223426071714
51434,150.1453949319208
51435,268.9836575023504
51436,65.84810844955568
51437,47.280452791210784
51438,59.39965572086466
51439,89.29720540541568
51440,56.17327874214489
51441,111.36639010028355
51442,120.26882453798014
51443,18.207216613925052
51444,58.041137800232676
51445,112.45514586728572
51446,137.14126530742985
51447,207.35870952100257
51448,55.490861399125336
51449,48.2012271997268
51450,92.2725354989063
51451,41.48321165742908
51452,136.493845124078
51453,229.72529668043367
51454,73.30344659053138
51455,41.157663981005356
51456,52.079288375646605
51457,268.48137100916404
51458,71.5289593286599
51459,37.39654469429839
51460,60.981377847132016
51461,84.83560199099814
51462,37.677150968852146
51463,68.73725731079229
51464,46.31835835707783
51465,84.96776311473586
51466,241.98021962916516
51467,59.03321296548963
51468,37.516271054700674
51469,63.12886634974569
51470,134.85892918106248
51471,73.07869915521148
51472,31.32141050884933
51473,38.01993370694031
51474,80.30552254321337
51475,121.18623035932977
51476,144.7229032903006
51477,77.03308716345191
51478,27.92603284170392
51479,67.06844048441782
51480,94.01866881884015
51481,74.5678725148032
51482,48.882074922129426
51483,61.98045244965909
51484,74.60690072202706
51485,166.27347000486907
51486,85.94751622447217
51487,45.998204689766574
51488,93.85409525157658
51489,72.33261761998595
51490,74.56475531700293
51491,104.20357820295655
51492,284.68319352860067
51493,59.29248142062407
51494,122.66220962714607
51495,109.43904968238564
51496,127.60714688698985
51497,79.01479786725139
51498,224.18247408244778
51499,34.72091583405708
51500,149.71881852735174
51501,47.0304446444967
51502,237.4662254857302
51503,224.8540545283516
51504,53.88465023629203
51505,91.15941462034887
51506,38.6689130536383
51507,388.8732489993846
51508,102.10686531553148
51509,108.22333421325196
51510,104.12651011992199
51511,75.37853038030767
51512,52.158173022045055
51513,31.407290901199772
51514,57.21102515159544
51515,108.83627326971194
51516,70.83408702021973
51517,60.9312866755195
51518,44.16758994841951
51519,41.50292240303964
51520,71.56302469712179
51521,67.62311069115671
51522,142.46839973756718
51523,38.09940846973839
51524,41.26824958557273
51525,27.608658279924132
51526,60.785446021782526
51527,106.01567340893882
51528,56.36998808355302
51529,87.13463599271495
51530,63.11542674923522
51531,41.85163823331915
51532,147.10351784769256
51533,352.4257570559522
51534,111.6634330221171
51535,54.26257606443609
51536,43.24211269561774
51537,49.37258033391634
51538,49.64372798742443
51539,44.0253213124847
51540,71.03529474204319
51541,50.33430830687187
51542,121.49494544355996
51543,66.43838889040188
51544,194.76980226014484
51545,5.695324260175208
51546,103.14285443811445
51547,84.82807978061714
51548,72.11437683624932
51549,74.81630331644816
51550,96.8269774483588
51551,62.5430683373707
51552,330.9965146848172
51553,88.92238605828993
51554,442.66150257395867
51555,48.45706599655408
51556,278.97344919572095
51557,87.17297777621523
51558,76.77718784150946
51559,69.53015644875781
51560,92.95348852253298
51561,79.72701342059842
51562,84.73199677537363
51563,54.17829212072672
51564,50.167910886733765
51565,105.22163423434532
51566,129.47882887117618
51567,190.78386976139177
51568,47.4585229920777
51569,38.6075450477403
51570,62.739566358979545
51571,54.09957513147171
51572,58.856597557564804
51573,70.65921410434724
51574,82.26678735941819
51575,294.15836244423815
51576,49.90927442799785
51577,81.61517551436228
51578,81.57928541939012
51579,185.96241467604003
51580,41.20633640460146
51581,38.163486813535854
51582,31.76156193121625
51583,68.94490221357358
51584,76.73869056051925
51585,42.92454760189334
51586,31.24780456122218
51587,62.12771737066248
51588,24.659314472869255
51589,277.188358601787
51590,20.306681042694773
51591,102.29625112658624
51592,53.62891046819848
51593,89.57428766354113
51594,43.830988191019856
51595,46.69419596376702
51596,39.49002981574014
51597,45.15084928720567
51598,111.88329118296468
51599,86.46835062330572
51600,32.31437844236249
51601,52.1900151935165
51602,61.37461790665075
51603,64.15550827515106
51604,59.38975892258712
51605,104.55791142703866
51606,79.64644834988148
51607,217.2588429742405
51608,41.72289659118528
51609,30.059611985297376
51610,28.205533943854086
51611,510.16656576316694
51612,71.62403852025722
51613,133.196883236765
51614,97.2327063363704
51615,58.19965003405406
51616,46.945936516267565
51617,101.18425958270882
51618,112.03316587630032
51619,53.00374405108249
51620,106.47066677444423
51621,36.753264526079775
51622,37.45329847302851
51623,50.378000177480544
51624,69.9759502702257
51625,74.8150547702995
51626,91.6145186664757
51627,86.93532890926228
51628,50.82630121576456
51629,43.64077506196645
51630,26.49719406123789
51631,68.3758905131016
51632,73.77933222379556
51633,49.04075161443602
51634,199.00080318014892
51635,33.84382722901228
51636,99.10956564034828
51637,51.490131285622795
51638,188.14499611937245
51639,44.010170089432734
51640,63.7444083230581
51641,44.20060821881109
51642,30.445106021623296
51643,74.02863985269794
51644,49.30643115634965
51645,34.233350466332624
51646,52.497656910783185
51647,73.19417615597072
51648,53.31890648678548
51649,34.57513057721087
51650,45.17866260610881
51651,42.029917074351815
51652,35.94487744265712
51653,86.72970204126868
51654,64.1238891885742
51655,102.07240999961931
51656,115.43783753248537
51657,47.848856656558915
51658,51.170824096481674
51659,65.92599726603079
51660,92.66518292003711
51661,62.05051723837665
51662,58.22532846342172
51663,62.79440021517932
51664,40.40602687974237
51665,105.05266195740121
51666,38.031898441636024
51667,229.7675993799038
51668,71.01547213599214
51669,53.49397414316933
51670,33.36991505014271
51671,56.384787048951296
51672,54.456946181524216
51673,158.7350171748305
51674,321.960600863882
51675,78.09098151664013
51676,122.4868542469059
51677,95.97167914125633
51678,61.42202035026446
51679,70.10602037833439
51680,32.828374612134
51681,42.8096470712235
51682,57.85199859215564
51683,111.1863243797933
51684,55.4327551519478
51685,53.10463917550949
51686,102.24934499940531
51687,59.747202438228236
51688,48.888350516833334
51689,38.0381396190643
51690,394.5082421763937
51691,142.14376889213847
51692,61.72572380425722
51693,48.93536675703396
51694,68.13286302971386
51695,108.93966634864049
51696,28.822740141183687
51697,49.147543736479264
51698,36.15656089292877
51699,53.014448554187624
51700,65.74898802130375
51701,580.4212798547247
51702,41.89999505565619
51703,45.67965450877105
51704,49.99310671110304
51705,57.16164810415735
51706,206.42451046531806
51707,50.46746408233155
51708,33.61400155171749
51709,54.84613527685497
51710,107.39822833606512
51711,110.75428618550657
51712,94.18022602563094
51713,71.53736431195433
51714,26.07165373478175
51715,212.10434945288338
51716,135.5225881473478
51717,146.9479521048697
51718,43.371576933526086
51719,37.55518163947264
51720,246.01857358682742
51721,509.451759476723
51722,87.0285465162862
51723,89.11439105562428
51724,60.8993033673383
51725,225.62099982932787
51726,101.75735795849711
51727,49.88946132992647
51728,48.51751926356763
51729,370.522092617983
51730,92.53400743246287
51731,62.68675257139972
51732,148.1689543810424
51733,40.96417744226864
51734,81.12495366411285
51735,81.27245599169858
51736,61.25290515794327
51737,84.96702722153346
51738,134.43865235566577
51739,634.087074991008
51740,49.79975295833425
51741,59.914716963948614
51742,100.57260129229566
51743,48.752269348365765
51744,33.26020033762798
51745,44.27216088358579
51746,60.48910643596869
51747,49.36612839726776
51748,50.401656247369694
51749,120.70816534191742
51750,33.60401312087171
51751,226.87145350265502
51752,119.20937761408727
51753,143.31077513233637
51754,82.34564179581244
51755,16.710457228205073
51756,59.6455005944723
51757,112.26763389723544
51758,59.13709236932981
51759,234.84939532609664
51760,72.6444860691969
51761,125.42533252816075
51762,110.67373080804683
51763,52.007727624120406
51764,112.27485676322918
51765,79.90526396466792
51766,58.63549111128914
51767,54.11443781899087
51768,79.68211971371943
51769,58.674529355920654
51770,46.633810221393716
51771,28.458664781643108
51772,76.6842665364356
51773,203.2103364416232
51774,102.51136727070948
51775,55.25716138408756
51776,60.927267569182675
51777,84.11919065778024
51778,105.76758665080533
51779,36.09597481901213
51780,61.42612177257221
51781,40.85322399652999
51782,77.3387925268776
51783,63.65966731988858
51784,209.35496429949225
51785,125.6685860236033
51786,64.48327408304436
51787,62.14682641144771
51788,55.84307865397385
51789,83.40267819602327
51790,155.46756276524354
51791,44.49110586443837
51792,43.548970760185846
51793,429.48306367190906
51794,43.89288856920432
51795,92.70296874430193
51796,59.412421917590905
51797,106.09375186757647
51798,244.3085327529227
51799,98.24876461889798
51800,75.07053398278676
51801,375.3678330616661
51802,45.488782090093885
51803,21.048988270332078
51804,68.61070238894408
51805,66.97039464359874
51806,63.5469931817849
51807,64.50164605170899
51808,102.80665015843057
51809,38.801759064299056
51810,136.00092603319166
51811,112.3332504080836
51812,177.9153976683284
51813,230.32462207230463
51814,443.3802269195098
51815,91.6548380204641
51816,71.15822425197065
51817,48.26407287474374
51818,46.5099595670487
51819,105.92426689285286
51820,47.722092004456634
51821,48.29574482905357
51822,21.77956763993545
51823,45.7754514191771
51824,50.3998750898686
51825,63.195275513408866
51826,249.50194560909577
51827,85.36643708308692
51828,43.526548527181845
51829,65.20438456099514
51830,136.54122610030777
51831,103.26377216600766
51832,73.61402676511086
51833,153.09613415155127
51834,124.67560495793914
51835,49.59014815152149
51836,44.777786401119265
51837,45.92800764243805
51838,54.35323086933755
51839,53.899039852311084
51840,76.96411300304119
51841,78.98581007498012
51842,112.44722447002502
51843,68.80810259218924
51844,83.71065091815663
51845,128.0142465454942
51846,53.23606182615954
51847,56.03676514032591
51848,148.39296500054897
51849,51.9146186006444
51850,168.52921005913248
51851,58.489397663397355
51852,81.81539885391857
51853,121.0171214393552
51854,54.08211651903029
51855,332.03468316140106
51856,85.52753427662023
51857,252.22958877704048
51858,92.53956309508102
51859,63.23787718465664
51860,33.40423288811983
51861,72.16988254414944
51862,323.40093733872914
51863,339.64508294279557
51864,62.88759135477991
51865,70.96908577947974
51866,58.80596263040173
51867,51.211436727702186
51868,30.67933559480431
51869,38.618704302769665
51870,44.68392492032534
51871,95.86273960797267
51872,59.10129274560147
51873,55.21229406028481
51874,62.18060948846363
51875,152.02206044689464
51876,96.36257872128604
51877,64.70984547647912
51878,47.98985764139566
51879,52.55983760442585
51880,80.62493822680504
51881,59.506236746077576
51882,94.78750092534301
51883,93.39330069317681
51884,64.40606513524601
51885,46.17542251874694
51886,39.00723646486868
51887,101.0321616075665
51888,70.5504865603219
51889,57.00053864446528
51890,78.7722095001464
51891,57.3795956525016
51892,55.134198767700994
51893,308.81473194385603
51894,138.17632853086954
51895,42.538024419393295
51896,96.75261476092227
51897,74.26736762972476
51898,99.76054513873649
51899,319.67517421846145
51900,91.79073673113834
51901,81.3211378735683
51902,50.7759977665378
51903,63.97358908959139
51904,39.48334032452436
51905,81.0285572998928
51906,142.9988645432238
51907,88.37500392492396
51908,53.1885625900105
51909,74.94247634216374
51910,34.38462457507224
51911,132.13034682392438
51912,55.840279213194066
51913,229.2766753592242
51914,144.5257404714654
51915,102.39323992732318
51916,73.1531595981159
51917,102.15139547030624
51918,64.99571114248434
51919,69.91326667179767
51920,37.47471885659539
51921,80.94885329248602
51922,64.75777667204002
51923,184.34496799085233
51924,40.22304188370327
51925,116.08599823851515
51926,287.437216823031
51927,82.75862682655719
51928,68.36843592691936
51929,91.52761625251814
51930,192.9266342227799
51931,76.26900683483136
51932,113.6925876302371
51933,46.10976866636604
51934,264.7013422889529
51935,58.0082693872161
51936,68.16842638315262
51937,59.217363648611006
51938,81.56149261298818
51939,67.54292057744014
51940,140.08103879813513
51941,38.76288569478342
51942,215.19587363644843
51943,50.08622415646246
51944,76.93322926121705
51945,205.81311802013468
51946,147.27212810124774
51947,293.0851096913487
51948,94.70836671692432
51949,34.82383344707308
51950,108.794984090217
51951,80.25857953184479
51952,64.46320218261079
51953,73.11141415632287
51954,32.37354184177102
51955,42.65419987307199
51956,221.99180009807486
51957,82.90545045323219
51958,52.51047046056731
51959,30.715379005690558
51960,65.57008490628226
51961,71.74919685277263
51962,48.43534370627797
51963,68.0303723394821
51964,58.90775074890854
51965,35.37511690891372
51966,73.4531577681392
51967,46.35670417113157
51968,59.10701820159751
51969,43.265518797096064
51970,54.07540659369052
51971,66.80829347719575
51972,227.4565645933128
51973,177.13038871349676
51974,207.43901557004898
51975,44.1613457351433
51976,174.29381382225836
51977,463.40604431703144
51978,52.692415514530204
51979,45.00124749345198
51980,77.96540999931426
51981,58.66628384380709
51982,54.45261957842223
51983,73.63520449463769
51984,311.25377751569465
51985,78.34484758184725
51986,358.881475700131
51987,95.49685827316604
51988,107.84853742856468
51989,96.16260471325637
51990,50.08697287995704
51991,58.73986652073963
51992,63.24349530551727
51993,56.91921308745831
51994,149.6177261362719
51995,61.715742636728436
51996,71.86754989224362
51997,43.597927116532965
51998,53.55262709132921
51999,51.787559504810034
52000,65.46050783619532
52001,43.370285408266575
52002,59.2163898431788
52003,49.73239885859868
52004,71.26905234379045
52005,56.0123456810617
52006,177.1360832849462
52007,46.770077741124524
52008,75.56434403683741
52009,100.6209591263255
52010,362.2801480217001
52011,57.09755700429996
52012,35.376858225808505
52013,47.74049475481785
52014,67.03317169172817
52015,156.4565632839418
52016,85.24389142875083
52017,161.04909348752227
52018,59.25307126155298
52019,104.10108801847414
52020,94.26828346891345
52021,46.728143252783404
52022,51.824205285679646
52023,58.817041183322246
52024,201.79425679419901
52025,70.4833193592848
52026,124.08490426787327
52027,51.27695465232201
52028,155.48632153244696
52029,121.5447897736792
52030,48.611579505346874
52031,57.55511042395007
52032,59.55768793238379
52033,68.98218782381831
52034,30.693138156541327
52035,68.8840903160214
52036,55.40280083708495
52037,61.389502328328284
52038,59.574473328835616
52039,73.16228271981012
52040,125.95228953703321
52041,72.58910949793488
52042,35.497190254591246
52043,152.51748554552856
52044,243.6251520405384
52045,83.44297208700226
52046,63.92102106451081
52047,95.71397770710428
52048,70.8287001409444
52049,42.68029183103558
52050,50.89848235592092
52051,223.4467491650254
52052,58.988278483887385
52053,273.8857983414162
52054,37.97033910228635
52055,73.07778569025376
52056,51.95132609950806
52057,40.1627829251033
52058,119.09548710942269
52059,66.64020862430843
52060,79.7109688981093
52061,111.50973657508845
52062,42.5485846309267
52063,334.3827065661036
52064,82.80577420779214
52065,64.58911885982704
52066,92.6511338987879
52067,136.01803436250472
52068,353.7435977466226
52069,40.50028749911341
52070,48.01391821992983
52071,511.6083831199922
52072,106.31073582941139
52073,24.20855359921774
52074,84.46551722617683
52075,61.413470173878046
52076,74.4380815468701
52077,38.68521654405386
52078,43.93412937141252
52079,68.83476717335283
52080,93.16595901207549
52081,47.40856779450611
52082,213.29972310332676
52083,51.64184140925488
52084,58.27487921760415
52085,42.16735542507761
52086,107.12577049522326
52087,101.9975081349595
52088,83.0961189406468
52089,43.40388411113881
52090,52.65812300044123
52091,162.60491545970416
52092,98.67513301555925
52093,52.66850783561088
52094,63.2143766606342
52095,39.129103027757274
52096,47.844170831358326
52097,74.62687177474542
52098,63.218889265822504
52099,45.23154015400017
52100,56.38632152869076
52101,69.61469343184923
52102,47.201039647550324
52103,91.34043655149135
52104,23.376808525333626
52105,45.38619411938816
52106,90.894484050997
52107,102.0946107975184
52108,53.97797571015038
52109,172.17009232645236
52110,48.371819633652265
52111,236.86348883797237
52112,65.81886890875472
52113,60.79375311318508
52114,95.52050892608561
52115,87.8162398686985
52116,65.03351682358988
52117,57.70372537985631
52118,102.41817101217656
52119,57.25623349346188
52120,121.41618368296574
52121,170.02652831775424
52122,92.02276972463936
52123,53.624423361839575
52124,55.88882904803981
52125,356.3257665831954
52126,40.0158932516519
52127,42.41219448165622
52128,45.610803861444914
52129,98.0888046813509
52130,73.90436899063766
52131,79.26490612007522
52132,471.1508441530325
52133,43.012496601951625
52134,137.72928576870984
52135,109.00267170659005
52136,39.165148349500356
52137,40.01933366220513
52138,113.64173414943117
52139,77.4335702257843
52140,76.59842080940504
52141,99.55492640450551
52142,172.63851490251398
52143,108.63358971005738
52144,237.88452622843687
52145,92.290389209927
52146,48.187852169700946
52147,186.28831844352274
52148,60.64110803544757
52149,95.52693072977262
52150,304.72978311091964
52151,63.45707725591166
52152,66.86067190297416
52153,95.75949163803959
52154,265.21780181390386
52155,205.18903304142557
52156,42.80696533867941
52157,126.89847785293478
52158,57.59063934578192
52159,39.74268741258262
52160,36.57161892338697
52161,58.917136808078524
52162,44.85258496277389
52163,65.26416814975934
52164,22.051746162953144
52165,57.75632189556837
52166,55.34953620674207
52167,154.82922169671838
52168,124.12553171262724
52169,60.56780352352889
52170,14.938297310924451
52171,141.8387860042988
52172,38.2145434862004
52173,167.58042475755613
52174,60.35244103609445
52175,43.06120311020107
52176,37.57834465023311
52177,31.339015152850155
52178,46.504900259348354
52179,234.37656045554994
52180,58.40250667465471
52181,51.22025512320632
52182,63.064325932815706
52183,69.88179136188859
52184,64.47796437530074
52185,44.218720510005696
52186,58.221332796323324
52187,110.534313152544
52188,95.75665955428045
52189,110.25718637115169
52190,82.73665051686368
52191,87.02081278816411
52192,179.47556740202444
52193,60.73308968109942
52194,29.78417488724436
52195,54.71536740049205
52196,65.2302305457394
52197,69.18578657939796
52198,145.22842068884154
52199,22.757682968046886
52200,58.18881368939519
52201,23.568046257978587
52202,82.7192142070698
52203,89.20509568565457
52204,71.91934445002974
52205,59.074457290319174
52206,110.80145082848313
52207,100.74526689057697
52208,107.89393585741466
52209,53.30693999702376
52210,144.95403952222185
52211,59.008048653002255
52212,45.41183736211466
52213,66.18491949272813
52214,71.58178614092338
52215,58.248066428419634
52216,57.209374708496505
52217,296.97382654430163
52218,81.93093317476469
52219,96.3376175725931
52220,39.89801445725643
52221,38.49590593929542
52222,145.68541849046696
52223,85.97142170072368
52224,112.03644445825118
52225,42.7194771013208
52226,153.13455947751243
52227,48.90941020905363
52228,41.622654527561295
52229,76.05826816864742
52230,49.39545597489341
52231,127.78177937284998
52232,33.995338122952
52233,76.50788501000784
52234,70.87408669569926
52235,85.34309308542115
52236,128.1373177214478
52237,56.70583213467614
52238,60.79601182833781
52239,42.770329249710706
52240,46.19213358503076
52241,66.63906910721123
52242,109.38255126089686
52243,47.843868947961106
52244,39.131697652998035
52245,165.55969552176887
52246,60.79232508813824
52247,87.1192054474127
52248,189.73698218848824
52249,30.333475499148378
52250,177.99611890383423
52251,37.51296244638144
52252,32.05666431846686
52253,86.53873858599566
52254,44.365198956197126
52255,55.48489017162908
52256,399.52077615810214
52257,57.896547287748824
52258,76.19941725968502
52259,28.230193091710948
52260,55.17482332342724
52261,36.83171508974192
52262,23.735716553802824
52263,148.40956248758314
52264,41.41490913948448
52265,52.96079280866106
52266,62.357834420516284
52267,64.0777564029951
52268,52.02291035086598
52269,146.0957726710266
52270,95.84279120914076
52271,55.314012922324856
52272,91.06334052328206
52273,150.10612408746096
52274,32.157557998408514
52275,131.6225580436335
52276,82.41299318870576
52277,77.54262592246396
52278,81.31019687298385
52279,32.22182951921038
52280,52.03517439975276
52281,29.172119049568884
52282,76.75612641684528
52283,164.6214128927124
52284,72.46802863585006
52285,161.10837449444986
52286,108.39333887739502
52287,49.21535742311418
52288,80.05428809631061
52289,76.41125885831617
52290,44.59399035175666
52291,48.648126529240514
52292,97.7435783502641
52293,258.87721946460823
52294,103.71640111609706
52295,58.569246960916686
52296,63.617702989199195
52297,36.81111151942192
52298,73.71678109274274
52299,44.20098917917727
52300,169.67738725276868
52301,249.91235482683086
52302,43.42796791455873
52303,76.3401666815361
52304,210.93712108038224
52305,119.20708599152469
52306,55.665705682426506
52307,255.74994824177648
52308,37.692957606266894
52309,54.1869214199504
52310,64.17525824100592
52311,89.81401443587903
52312,39.33446434105393
52313,86.62032142733456
52314,35.98324073214372
52315,50.34996256910788
52316,89.76558973979756
52317,128.85517459046093
52318,32.47439880890879
52319,47.93143056642003
52320,63.54126569240361
52321,50.92602714343099
52322,177.85771618810074
52323,45.96884409478859
52324,46.42913473869877
52325,296.7333888964664
52326,42.29831439971267
52327,43.23607076929156
52328,55.512932563257465
52329,71.13403948917201
52330,69.88057172283466
52331,302.2186595703946
52332,45.044163123894904
52333,58.04540856591318
52334,86.73462952693629
52335,89.44002001840398
52336,70.48384573480791
52337,53.73908401212636
52338,107.1669962154794
52339,385.5684059671966
52340,63.538420909041974
52341,112.29197384872805
52342,64.68202050192123
52343,51.38279173612717
52344,108.0089397177165
52345,46.19944065433623
52346,91.95346715249099
52347,89.57540733294245
52348,202.56916683093837
52349,93.74206705204116
52350,122.46529191622322
52351,39.92650273699439
52352,38.4248319352209
52353,43.64694699668305
52354,72.18572521005181
52355,109.87348643681331
52356,42.60045579425752
52357,62.56918321992754
52358,185.17318709883065
52359,47.97110404377835
52360,50.40172190110731
52361,58.3347342444377
52362,134.3433087624246
52363,82.95268313173165
52364,313.2668801528782
52365,71.8382072006527
52366,33.44382226418265
52367,48.651836508601185
52368,136.94277214066054
52369,64.94582408135517
52370,153.21992167530854
52371,63.87784374533119
52372,61.57602796122285
52373,52.90682552615404
52374,37.024908992496435
52375,52.600936655361814
52376,52.09880949354813
52377,103.90842800961937
52378,74.82974745064666
52379,187.1942609603991
52380,49.133490926097444
52381,78.52284545963299
52382,51.93793203543117
52383,171.251046879011
52384,111.89551872487914
52385,188.11162696537852
52386,113.00954446073675
52387,124.91698541641846
52388,143.99936914763163
52389,59.558117245596506
52390,207.1864317178339
52391,130.40621110159017
52392,131.61490110235277
52393,104.03287326817846
52394,169.58861020638682
52395,106.09661568750937
52396,58.84498446441163
52397,58.007707705536696
52398,49.94940379675809
52399,49.05277077106204
52400,47.6769424674455
52401,78.33900573593776
52402,31.282998984288653
52403,63.93506990412969
52404,110.9292878371856
52405,33.320035475774056
52406,95.74849024895795
52407,63.486338227462305
52408,45.90181688885377
52409,91.12687024515434
52410,39.54613840243318
52411,43.79063584124672
52412,131.22762856187532
52413,54.923872675626654
52414,49.80594989988239
52415,76.98374893079966
52416,107.27161808759074
52417,109.06210463322768
52418,97.92308228504845
52419,79.70107999984457
52420,79.36786808880397
52421,48.72682827857549
52422,95.70803395966195
52423,322.5090027831236
52424,51.63414535249602
52425,79.4316640307426
52426,89.65298588139675
52427,80.68074058590365
52428,50.46509202937311
52429,51.02271629992976
52430,42.648275614459095
52431,60.282301670965154
52432,266.84469824506584
52433,42.048545472266525
52434,49.20849662093783
52435,120.04491334217163
52436,145.86106115162502
52437,57.452813933400996
52438,57.839132813542534
52439,51.790689518985594
52440,222.59039670582797
52441,61.6106224309292
52442,69.50078387378981
52443,102.60933055781825
52444,250.87652819708356
52445,63.178844151712454
52446,61.408932206977255
52447,254.27865078868726
52448,50.133602741244374
52449,83.64173653014667
52450,49.64994518442913
52451,52.738441402170075
52452,196.9197033493036
52453,68.83457454155857
52454,325.75063271858744
52455,55.813271948324044
52456,71.73022322722358
52457,57.61596393163064
52458,43.97852278288004
52459,104.06492383934709
52460,57.58104606111504
52461,57.664230824630835
52462,81.34904841403278
52463,50.66612613674187
52464,41.389878857842945
52465,123.88112642749829
52466,77.41027797350769
52467,55.55334613257043
52468,28.287344470239482
52469,76.49936514154798
52470,58.537487666839695
52471,12.091619845091115
52472,44.260168975278035
52473,366.0579643279278
52474,102.15697218488562
52475,45.310192937350386
52476,44.25612673296572
52477,35.02853784999762
52478,67.06616977653228
52479,53.47245672119332
52480,244.09394231524044
52481,139.04988967263344
52482,53.47338071383474
52483,61.95157806082462
52484,45.96119451508683
52485,46.64250808829295
52486,45.19636031737264
52487,81.74704543104838
52488,69.49821103248551
52489,158.68891455556061
52490,99.38152129041647
52491,43.76571936582995
52492,124.38637031279087
52493,111.20997266536635
52494,56.853347765104054
52495,39.78663139986479
52496,63.177430335949246
52497,59.85070581759777
52498,51.183013465468505
52499,37.09994275360776
52500,102.14396857305582
52501,39.58568087417496
52502,58.0279465364165
52503,91.28684524314338
52504,64.62818870475627
52505,94.78170471423141
52506,48.432258207159926
52507,92.35589353145826
52508,250.38810901955318
52509,45.30934128396412
52510,38.66095652329892
52511,33.774653036704315
52512,109.38270877126376
52513,46.23829838722699
52514,36.595226072716926
52515,79.29953680107724
52516,100.69774821548134
52517,104.89254590937642
52518,268.305440987602
52519,124.89842919178557
52520,32.94412577420761
52521,26.697681938738206
52522,41.45589064786464
52523,78.6630466235857
52524,247.84808801399518
52525,92.25737685545673
52526,92.57414947621389
52527,224.22240118116096
52528,110.74659577809501
52529,183.66086919972983
52530,113.94554190088326
52531,75.83555843896204
52532,36.05884144341993
52533,45.080707813470724
52534,58.886886954985656
52535,55.5540423509981
52536,135.48389198817347
52537,57.88649024560478
52538,100.7357732865843
52539,46.95476351595155
52540,138.11719747193226
52541,42.55633390930929
52542,49.462634140523484
52543,40.471366425503426
52544,40.22967201764604
52545,44.83684097332199
52546,51.34698832650764
